subscription_id,customer_id,plan_id,status_code,subscription_start_date,subscription_end_date
sub_481_0,481,p3,Cancelled,2024-02-14,2024-06-13
sub_482_0,482,p2,Canceled,2024-03-22,2024-07-20
sub_483_0,483,p3,ACTIVE,2024-09-02,
sub_484_0,484,p2,active,2024-01-22,
sub_485_0,485,p2,ACTIVE,2024-01-30,
sub_486_0,486,p2,ACTIVE,2024-04-24,
sub_487_0,487,p2,Canceled,2024-01-09,2024-05-08
sub_488_0,488,p1,Canceled,2024-07-06,2024-11-03
sub_489_0,489,p1,active,2024-01-24,
sub_490_0,490,p2,Cancelled,2024-04-24,2024-08-22
sub_491_0,491,p3,pending,2024-02-09,
sub_492_0,492,p2,active,2024-01-12,
sub_493_0,493,p2,Cancelled,2024-07-27,2024-11-24
sub_494_0,494,p3,pending,2024-01-29,
sub_495_0,495,p1,Cancelled,2024-08-25,2024-12-23
sub_495_1,495,p1,Cancelled,2024-09-24,2025-01-22
sub_496_0,496,p3,active,2024-04-08,
sub_497_0,497,p1,pending,2024-01-09,
sub_498_0,498,p1,ACTIVE,2024-09-26,
sub_499_0,499,p2,ACTIVE,2024-10-21,
sub_500_0,500,p2,active,2024-06-29,
sub_501_0,501,p2,Cancelled,2024-12-15,2025-04-14
sub_502_0,502,p2,active,2024-03-25,
sub_503_0,503,p1,pending,2024-11-02,
sub_504_0,504,p3,Canceled,2024-03-09,2024-07-07
sub_505_0,505,p1,Canceled,2024-11-17,2025-03-17
sub_506_0,506,p1,Cancelled,2024-06-21,2024-10-19
sub_507_0,507,p3,ACTIVE,2024-11-21,
sub_508_0,508,p1,ACTIVE,2024-11-29,
sub_509_0,509,p1,pending,2024-08-05,
sub_510_0,510,p1,Canceled,2024-09-29,2025-01-27
sub_510_1,510,p1,Cancelled,2024-10-29,2025-02-26
sub_511_0,511,p1,Canceled,2024-12-22,2025-04-21
sub_512_0,512,p3,ACTIVE,2024-09-07,
sub_513_0,513,p2,Canceled,2024-01-07,2024-05-06
sub_514_0,514,p1,ACTIVE,2024-03-15,
sub_515_0,515,p3,pending,2024-12-13,
sub_516_0,516,p1,active,2024-09-30,
sub_517_0,517,p1,Canceled,2024-05-26,2024-09-23
sub_518_0,518,p3,Cancelled,2024-03-03,2024-07-01
sub_519_0,519,p2,Canceled,2024-12-21,2025-04-20
sub_520_0,520,p3,Cancelled,2024-11-11,2025-03-11
sub_521_0,521,p3,pending,2024-08-21,
sub_522_0,522,p1,Cancelled,2024-07-21,2024-11-18
sub_523_0,523,p1,pending,2024-03-17,
sub_524_0,524,p2,Canceled,2024-08-29,2024-12-27
sub_525_0,525,p2,active,2024-11-16,
sub_525_1,525,p2,active,2024-12-16,
sub_526_0,526,p1,Canceled,2024-02-14,2024-06-13
sub_527_0,527,p3,Cancelled,2024-05-29,2024-09-26
sub_528_0,528,p3,active,2024-11-28,
sub_529_0,529,p2,pending,2024-08-07,
sub_530_0,530,p3,pending,2024-11-08,
sub_531_0,531,p2,Cancelled,2024-12-25,2025-04-24
sub_532_0,532,p1,active,2024-03-23,
sub_533_0,533,p3,ACTIVE,2024-04-10,
sub_534_0,534,p1,Cancelled,2024-06-20,2024-10-18
sub_535_0,535,p1,Cancelled,2024-11-08,2025-03-08
sub_536_0,536,p1,active,2024-09-08,
sub_537_0,537,p2,active,2024-04-11,
sub_538_0,538,p2,Cancelled,2024-06-04,2024-10-02
sub_539_0,539,p3,active,2024-06-23,
sub_540_0,540,p1,Cancelled,2024-08-03,2024-12-01
sub_540_1,540,p1,ACTIVE,2024-09-02,
sub_541_0,541,p1,Cancelled,2024-08-13,2024-12-11
sub_542_0,542,p1,pending,2024-04-23,
sub_543_0,543,p1,ACTIVE,2024-02-22,
sub_544_0,544,p1,Cancelled,2024-08-16,2024-12-14
sub_545_0,545,p1,pending,2024-09-02,
sub_546_0,546,p1,Cancelled,2024-03-31,2024-07-29
sub_547_0,547,p1,active,2024-08-09,
sub_548_0,548,p1,Canceled,2024-08-29,2024-12-27
sub_549_0,549,p2,active,2024-11-08,
sub_550_0,550,p3,Cancelled,2024-02-27,2024-06-26
sub_551_0,551,p2,Cancelled,2024-07-17,2024-11-14
sub_552_0,552,p3,ACTIVE,2024-10-11,
sub_553_0,553,p3,Canceled,2024-11-22,2025-03-22
sub_554_0,554,p3,active,2024-02-09,
sub_555_0,555,p1,ACTIVE,2024-03-25,
sub_555_1,555,p2,active,2024-04-24,
sub_556_0,556,p3,ACTIVE,2024-11-01,
sub_557_0,557,p3,ACTIVE,2024-10-04,
sub_558_0,558,p1,pending,2024-03-06,
sub_559_0,559,p2,ACTIVE,2024-06-05,
sub_560_0,560,p1,pending,2024-12-03,
sub_561_0,561,p3,Cancelled,2024-07-24,2024-11-21
sub_562_0,562,p1,pending,2024-06-17,
sub_563_0,563,p1,pending,2024-06-18,
sub_564_0,564,p1,Canceled,2024-12-31,2025-04-30
sub_565_0,565,p3,active,2024-09-26,
sub_566_0,566,p3,pending,2024-01-22,
sub_567_0,567,p2,Canceled,2024-03-13,2024-07-11
sub_568_0,568,p2,Cancelled,2024-07-21,2024-11-18
sub_569_0,569,p3,ACTIVE,2024-01-02,
sub_570_0,570,p3,Canceled,2024-10-08,2025-02-05
sub_570_1,570,p1,pending,2024-11-07,
sub_571_0,571,p3,Cancelled,2024-08-27,2024-12-25
sub_572_0,572,p2,Canceled,2024-09-05,2025-01-03
sub_573_0,573,p3,active,2024-10-26,
sub_574_0,574,p3,Cancelled,2024-07-21,2024-11-18
sub_575_0,575,p3,Cancelled,2024-10-01,2025-01-29
sub_576_0,576,p3,active,2024-03-11,
sub_577_0,577,p2,ACTIVE,2024-08-31,
sub_578_0,578,p2,ACTIVE,2024-04-27,
sub_579_0,579,p3,ACTIVE,2024-04-02,
sub_580_0,580,p3,Canceled,2024-11-14,2025-03-14
sub_581_0,581,p2,Cancelled,2024-01-03,2024-05-02
sub_582_0,582,p3,active,2024-08-28,
sub_583_0,583,p2,Canceled,2024-04-29,2024-08-27
sub_584_0,584,p3,Cancelled,2024-03-09,2024-07-07
sub_585_0,585,p2,pending,2024-09-19,
sub_585_1,585,p3,pending,2024-10-19,
sub_586_0,586,p2,Cancelled,2024-04-06,2024-08-04
sub_587_0,587,p2,ACTIVE,2024-01-24,
sub_588_0,588,p3,Cancelled,2024-03-16,2024-07-14
sub_589_0,589,p1,ACTIVE,2024-12-02,
sub_590_0,590,p3,Canceled,2024-10-16,2025-02-13
sub_591_0,591,p2,Canceled,2024-09-13,2025-01-11
sub_592_0,592,p2,ACTIVE,2024-07-26,
sub_593_0,593,p3,pending,2024-04-29,
sub_594_0,594,p2,pending,2024-11-02,
sub_595_0,595,p1,active,2024-12-20,
sub_596_0,596,p2,pending,2024-10-24,
sub_597_0,597,p1,Canceled,2024-11-17,2025-03-17
sub_598_0,598,p1,active,2024-08-22,
sub_599_0,599,p1,Cancelled,2024-11-07,2025-03-07
sub_600_0,600,p3,active,2024-05-20,
sub_600_1,600,p2,active,2024-06-19,
sub_601_0,601,p3,Canceled,2024-04-18,2024-08-16
sub_602_0,602,p2,Canceled,2024-10-13,2025-02-10
sub_603_0,603,p3,Cancelled,2024-02-23,2024-06-22
sub_604_0,604,p1,pending,2024-09-02,
sub_605_0,605,p2,ACTIVE,2024-08-08,
sub_606_0,606,p2,Cancelled,2024-02-13,2024-06-12
sub_607_0,607,p3,pending,2024-11-16,
sub_608_0,608,p2,pending,2024-04-20,
sub_609_0,609,p3,Canceled,2024-11-06,2025-03-06
sub_610_0,610,p3,ACTIVE,2024-12-11,
sub_611_0,611,p2,ACTIVE,2024-03-10,
sub_612_0,612,p2,Canceled,2024-04-28,2024-08-26
sub_613_0,613,p2,active,2024-02-01,
sub_614_0,614,p1,pending,2024-06-24,
sub_615_0,615,p2,active,2024-06-08,
sub_615_1,615,p1,pending,2024-07-08,
sub_616_0,616,p3,Cancelled,2024-06-01,2024-09-29
sub_617_0,617,p3,Cancelled,2024-02-26,2024-06-25
sub_618_0,618,p2,active,2024-03-22,
sub_619_0,619,p2,Cancelled,2024-02-17,2024-06-16
sub_620_0,620,p1,active,2024-08-10,
sub_621_0,621,p3,Canceled,2024-06-24,2024-10-22
sub_622_0,622,p1,active,2024-05-05,
sub_623_0,623,p1,ACTIVE,2024-07-02,
sub_624_0,624,p2,Cancelled,2024-09-10,2025-01-08
sub_625_0,625,p2,active,2024-07-29,
sub_626_0,626,p1,Cancelled,2024-05-26,2024-09-23
sub_627_0,627,p3,active,2024-02-09,
sub_628_0,628,p1,ACTIVE,2024-06-18,
sub_629_0,629,p1,active,2024-03-26,
sub_630_0,630,p3,active,2024-06-05,
sub_630_1,630,p1,active,2024-07-05,
sub_631_0,631,p3,pending,2024-03-05,
sub_632_0,632,p3,Cancelled,2024-04-04,2024-08-02
sub_633_0,633,p2,Cancelled,2024-12-25,2025-04-24
sub_634_0,634,p3,Cancelled,2024-03-03,2024-07-01
sub_635_0,635,p3,ACTIVE,2024-08-05,
sub_636_0,636,p1,pending,2024-07-04,
sub_637_0,637,p2,ACTIVE,2024-08-04,
sub_638_0,638,p1,Cancelled,2024-05-11,2024-09-08
sub_639_0,639,p1,Canceled,2024-11-24,2025-03-24
sub_640_0,640,p2,ACTIVE,2024-08-23,
sub_641_0,641,p2,Cancelled,2024-09-15,2025-01-13
sub_642_0,642,p2,Cancelled,2024-07-11,2024-11-08
sub_643_0,643,p3,Canceled,2024-01-06,2024-05-05
sub_644_0,644,p3,pending,2024-08-09,
sub_645_0,645,p3,ACTIVE,2024-06-08,
sub_645_1,645,p1,ACTIVE,2024-07-08,
sub_646_0,646,p3,pending,2024-05-13,
sub_647_0,647,p2,active,2024-06-03,
sub_648_0,648,p3,ACTIVE,2024-02-12,
sub_649_0,649,p3,ACTIVE,2024-10-06,
sub_650_0,650,p2,active,2024-11-10,
sub_651_0,651,p2,active,2024-08-24,
sub_652_0,652,p3,pending,2024-02-02,
sub_653_0,653,p3,ACTIVE,2024-05-29,
sub_654_0,654,p1,pending,2024-07-13,
sub_655_0,655,p1,pending,2024-04-25,
sub_656_0,656,p1,active,2024-12-14,
sub_657_0,657,p3,Canceled,2024-01-23,2024-05-22
sub_658_0,658,p1,Cancelled,2024-12-04,2025-04-03
sub_659_0,659,p2,ACTIVE,2024-01-06,
sub_660_0,660,p3,Cancelled,2024-02-16,2024-06-15
sub_660_1,660,p2,active,2024-03-17,
sub_661_0,661,p3,active,2024-12-18,
sub_662_0,662,p3,ACTIVE,2024-09-21,
sub_663_0,663,p1,active,2024-08-20,
sub_664_0,664,p2,Canceled,2024-05-17,2024-09-14
sub_665_0,665,p3,pending,2024-11-10,
sub_666_0,666,p1,ACTIVE,2024-09-16,
sub_667_0,667,p3,ACTIVE,2024-01-26,
sub_668_0,668,p1,pending,2024-03-02,
sub_669_0,669,p2,Cancelled,2024-09-24,2025-01-22
sub_670_0,670,p2,pending,2024-10-29,
sub_671_0,671,p3,Cancelled,2024-12-04,2025-04-03
sub_672_0,672,p1,active,2024-08-27,
sub_673_0,673,p1,ACTIVE,2024-03-05,
sub_674_0,674,p1,Cancelled,2024-09-08,2025-01-06
sub_675_0,675,p1,Cancelled,2024-05-11,2024-09-08
sub_675_1,675,p2,Cancelled,2024-06-10,2024-10-08
sub_676_0,676,p2,Canceled,2024-02-15,2024-06-14
sub_677_0,677,p1,Cancelled,2024-01-28,2024-05-27
sub_678_0,678,p3,ACTIVE,2024-02-14,
sub_679_0,679,p1,Canceled,2024-08-31,2024-12-29
sub_680_0,680,p2,Canceled,2024-03-01,2024-06-29
sub_681_0,681,p3,active,2024-03-08,
sub_682_0,682,p2,Cancelled,2024-11-30,2025-03-30
sub_683_0,683,p2,active,2024-08-19,
sub_684_0,684,p1,Canceled,2024-03-13,2024-07-11
sub_685_0,685,p3,ACTIVE,2024-02-12,
sub_686_0,686,p2,Cancelled,2024-08-25,2024-12-23
sub_687_0,687,p1,Canceled,2024-11-03,2025-03-03
sub_688_0,688,p3,Cancelled,2024-01-26,2024-05-25
sub_689_0,689,p2,active,2024-03-04,
sub_690_0,690,p3,Cancelled,2024-07-19,2024-11-16
sub_690_1,690,p3,active,2024-08-18,
sub_691_0,691,p2,pending,2024-05-13,
sub_692_0,692,p3,Cancelled,2024-12-21,2025-04-20
sub_693_0,693,p1,Cancelled,2024-11-14,2025-03-14
sub_694_0,694,p2,Canceled,2024-05-03,2024-08-31
sub_695_0,695,p3,Canceled,2024-01-21,2024-05-20
sub_696_0,696,p2,Canceled,2024-11-02,2025-03-02
sub_697_0,697,p3,Canceled,2024-11-26,2025-03-26
sub_698_0,698,p2,pending,2024-12-17,
sub_699_0,699,p2,active,2024-05-18,
sub_700_0,700,p3,pending,2024-08-21,
sub_701_0,701,p3,Cancelled,2024-02-21,2024-06-20
sub_702_0,702,p3,Cancelled,2024-11-05,2025-03-05
sub_703_0,703,p2,Canceled,2024-01-02,2024-05-01
sub_704_0,704,p3,ACTIVE,2024-08-23,
sub_705_0,705,p2,Cancelled,2024-04-03,2024-08-01
sub_705_1,705,p2,ACTIVE,2024-05-03,
sub_706_0,706,p3,pending,2024-05-04,
sub_707_0,707,p3,ACTIVE,2024-03-26,
sub_708_0,708,p1,ACTIVE,2024-08-26,
sub_709_0,709,p2,pending,2024-04-26,
sub_710_0,710,p3,Canceled,2024-06-13,2024-10-11
sub_711_0,711,p1,Cancelled,2024-10-29,2025-02-26
sub_712_0,712,p3,active,2024-03-08,
sub_713_0,713,p3,pending,2024-12-27,
sub_714_0,714,p2,active,2024-12-10,
sub_715_0,715,p1,Canceled,2024-09-22,2025-01-20
sub_716_0,716,p2,active,2024-06-19,
sub_717_0,717,p1,ACTIVE,2024-02-09,
sub_718_0,718,p3,Cancelled,2024-06-30,2024-10-28
sub_719_0,719,p2,active,2024-02-28,
sub_720_0,720,p1,pending,2024-12-17,
sub_720_1,720,p1,Canceled,2025-01-16,2025-05-16
sub_721_0,721,p2,ACTIVE,2024-02-16,
sub_722_0,722,p3,Canceled,2024-11-24,2025-03-24
sub_723_0,723,p2,pending,2024-06-17,
sub_724_0,724,p1,Cancelled,2024-09-22,2025-01-20
sub_725_0,725,p1,active,2024-12-28,
sub_726_0,726,p1,Canceled,2024-03-11,2024-07-09
sub_727_0,727,p3,Canceled,2024-01-25,2024-05-24
sub_728_0,728,p1,active,2024-07-13,
sub_729_0,729,p2,pending,2024-05-30,
sub_730_0,730,p2,Canceled,2024-11-05,2025-03-05
sub_731_0,731,p1,ACTIVE,2024-10-27,
sub_732_0,732,p1,Cancelled,2024-12-01,2025-03-31
sub_733_0,733,p3,Cancelled,2024-02-02,2024-06-01
sub_734_0,734,p3,Cancelled,2024-09-01,2024-12-30
sub_735_0,735,p3,Cancelled,2024-08-18,2024-12-16
sub_735_1,735,p1,Canceled,2024-09-17,2025-01-15
sub_736_0,736,p3,active,2024-03-22,
sub_737_0,737,p2,ACTIVE,2024-11-10,
sub_738_0,738,p3,active,2024-07-20,
sub_739_0,739,p2,pending,2024-05-22,
sub_740_0,740,p3,ACTIVE,2024-08-23,
sub_741_0,741,p1,active,2024-02-03,
sub_742_0,742,p2,ACTIVE,2024-04-03,
sub_743_0,743,p3,active,2024-08-19,
sub_744_0,744,p1,Cancelled,2024-03-27,2024-07-25
sub_745_0,745,p3,active,2024-11-12,
sub_746_0,746,p3,Cancelled,2024-04-23,2024-08-21
sub_747_0,747,p1,Canceled,2024-07-30,2024-11-27
sub_748_0,748,p3,active,2024-10-01,
sub_749_0,749,p1,Canceled,2024-09-23,2025-01-21
sub_750_0,750,p2,Canceled,2024-04-06,2024-08-04
sub_750_1,750,p3,ACTIVE,2024-05-06,
sub_751_0,751,p3,Cancelled,2024-06-24,2024-10-22
sub_752_0,752,p1,pending,2024-03-30,
sub_753_0,753,p2,Cancelled,2024-10-13,2025-02-10
sub_754_0,754,p2,active,2024-09-09,
sub_755_0,755,p3,Cancelled,2024-06-18,2024-10-16
sub_756_0,756,p1,Canceled,2024-04-02,2024-07-31
sub_757_0,757,p1,Cancelled,2024-02-29,2024-06-28
sub_758_0,758,p3,pending,2024-12-04,
sub_759_0,759,p1,pending,2024-11-17,
sub_760_0,760,p1,Cancelled,2024-05-30,2024-09-27
sub_761_0,761,p2,Canceled,2024-04-27,2024-08-25
sub_762_0,762,p2,Canceled,2024-11-02,2025-03-02
sub_763_0,763,p2,ACTIVE,2024-07-20,
sub_764_0,764,p2,active,2024-06-25,
sub_765_0,765,p1,ACTIVE,2024-05-08,
sub_765_1,765,p2,active,2024-06-07,
sub_766_0,766,p2,active,2024-02-10,
sub_767_0,767,p1,ACTIVE,2024-03-20,
sub_768_0,768,p3,active,2024-05-03,
sub_769_0,769,p2,pending,2024-10-16,
sub_770_0,770,p3,ACTIVE,2024-05-21,
sub_771_0,771,p1,Cancelled,2024-10-26,2025-02-23
sub_772_0,772,p2,Cancelled,2024-12-19,2025-04-18
sub_773_0,773,p3,active,2024-11-25,
sub_774_0,774,p2,ACTIVE,2024-09-06,
sub_775_0,775,p3,ACTIVE,2024-01-13,
sub_776_0,776,p2,Cancelled,2024-12-17,2025-04-16
sub_777_0,777,p3,pending,2024-05-13,
sub_778_0,778,p3,Canceled,2024-02-25,2024-06-24
sub_779_0,779,p1,pending,2024-09-23,
sub_780_0,780,p3,Cancelled,2024-03-06,2024-07-04
sub_780_1,780,p2,active,2024-04-05,
sub_781_0,781,p2,Cancelled,2024-08-17,2024-12-15
sub_782_0,782,p1,active,2024-06-21,
sub_783_0,783,p3,ACTIVE,2024-10-05,
sub_784_0,784,p2,ACTIVE,2024-02-14,
sub_785_0,785,p3,Canceled,2024-10-03,2025-01-31
sub_786_0,786,p3,pending,2024-10-21,
sub_787_0,787,p2,Cancelled,2024-05-20,2024-09-17
sub_788_0,788,p3,Cancelled,2024-06-07,2024-10-05
sub_789_0,789,p3,Cancelled,2024-07-05,2024-11-02
sub_790_0,790,p2,ACTIVE,2024-03-11,
sub_791_0,791,p2,ACTIVE,2024-05-04,
sub_792_0,792,p3,pending,2024-04-22,
sub_793_0,793,p3,Cancelled,2024-08-03,2024-12-01
sub_794_0,794,p2,ACTIVE,2024-07-11,
sub_795_0,795,p2,Canceled,2024-11-20,2025-03-20
sub_795_1,795,p2,pending,2024-12-20,
sub_796_0,796,p2,active,2024-12-15,
sub_797_0,797,p2,active,2024-01-27,
sub_798_0,798,p1,Cancelled,2024-07-31,2024-11-28
sub_799_0,799,p2,active,2024-02-11,
sub_800_0,800,p3,ACTIVE,2024-07-14,
sub_801_0,801,p1,Canceled,2024-07-07,2024-11-04
sub_802_0,802,p3,active,2024-02-19,
sub_803_0,803,p2,pending,2024-05-19,
sub_804_0,804,p1,pending,2024-07-14,
sub_805_0,805,p1,active,2024-04-15,
sub_806_0,806,p1,ACTIVE,2024-03-17,
sub_807_0,807,p3,Cancelled,2024-06-13,2024-10-11
sub_808_0,808,p3,pending,2024-02-18,
sub_809_0,809,p2,Canceled,2024-09-16,2025-01-14
sub_810_0,810,p2,Canceled,2024-03-22,2024-07-20
sub_810_1,810,p3,pending,2024-04-21,
sub_811_0,811,p3,ACTIVE,2024-08-15,
sub_812_0,812,p2,Cancelled,2024-07-12,2024-11-09
sub_813_0,813,p2,ACTIVE,2024-03-02,
sub_814_0,814,p1,pending,2024-08-06,
sub_815_0,815,p1,ACTIVE,2024-09-11,
sub_816_0,816,p3,ACTIVE,2024-05-15,
sub_817_0,817,p1,ACTIVE,2024-09-10,
sub_818_0,818,p2,Canceled,2024-09-06,2025-01-04
sub_819_0,819,p2,Cancelled,2024-06-24,2024-10-22
sub_820_0,820,p2,Canceled,2024-08-18,2024-12-16
sub_821_0,821,p3,Cancelled,2024-03-27,2024-07-25
sub_822_0,822,p2,ACTIVE,2024-02-02,
sub_823_0,823,p2,active,2024-12-25,
sub_824_0,824,p1,active,2024-10-11,
sub_825_0,825,p2,Cancelled,2024-03-26,2024-07-24
sub_825_1,825,p2,Canceled,2024-04-25,2024-08-23
sub_826_0,826,p2,Cancelled,2024-10-12,2025-02-09
sub_827_0,827,p1,Cancelled,2024-07-31,2024-11-28
sub_828_0,828,p1,Canceled,2024-08-17,2024-12-15
sub_829_0,829,p2,Cancelled,2024-07-30,2024-11-27
sub_830_0,830,p1,pending,2024-11-05,
sub_831_0,831,p2,active,2024-04-04,
sub_832_0,832,p3,Cancelled,2024-03-31,2024-07-29
sub_833_0,833,p3,ACTIVE,2024-07-16,
sub_834_0,834,p2,active,2024-08-31,
sub_835_0,835,p2,pending,2024-09-11,
sub_836_0,836,p2,pending,2024-05-08,
sub_837_0,837,p1,active,2024-07-27,
sub_838_0,838,p1,Canceled,2024-11-06,2025-03-06
sub_839_0,839,p2,Cancelled,2024-12-17,2025-04-16
sub_840_0,840,p2,pending,2024-12-21,
sub_840_1,840,p3,pending,2025-01-20,
sub_841_0,841,p2,ACTIVE,2024-11-28,
sub_842_0,842,p3,pending,2024-12-15,
sub_843_0,843,p3,pending,2024-05-15,
sub_844_0,844,p2,Canceled,2024-04-03,2024-08-01
sub_845_0,845,p1,Canceled,2024-01-29,2024-05-28
sub_846_0,846,p3,pending,2024-01-12,
sub_847_0,847,p3,Cancelled,2024-08-17,2024-12-15
sub_848_0,848,p1,Cancelled,2024-08-09,2024-12-07
sub_849_0,849,p3,Canceled,2024-06-29,2024-10-27
sub_850_0,850,p3,pending,2024-02-05,
sub_851_0,851,p2,ACTIVE,2024-06-22,
sub_852_0,852,p2,pending,2024-06-15,
sub_853_0,853,p3,active,2024-11-03,
sub_854_0,854,p2,pending,2024-06-01,
sub_855_0,855,p2,Canceled,2024-09-23,2025-01-21
sub_855_1,855,p3,Cancelled,2024-10-23,2025-02-20
sub_856_0,856,p1,Canceled,2024-02-25,2024-06-24
sub_857_0,857,p2,active,2024-06-30,
sub_858_0,858,p1,Canceled,2024-07-20,2024-11-17
sub_859_0,859,p1,ACTIVE,2024-05-08,
sub_860_0,860,p2,Cancelled,2024-07-02,2024-10-30
sub_861_0,861,p2,ACTIVE,2024-08-17,
sub_862_0,862,p2,Canceled,2024-11-20,2025-03-20
sub_863_0,863,p3,pending,2024-02-07,
sub_864_0,864,p3,ACTIVE,2024-08-10,
sub_865_0,865,p3,ACTIVE,2024-04-27,
sub_866_0,866,p3,ACTIVE,2024-06-26,
sub_867_0,867,p2,active,2024-12-21,
sub_868_0,868,p2,pending,2024-11-03,
sub_869_0,869,p2,ACTIVE,2024-05-08,
sub_870_0,870,p2,Canceled,2024-06-09,2024-10-07
sub_870_1,870,p1,ACTIVE,2024-07-09,
sub_871_0,871,p2,active,2024-04-16,
sub_872_0,872,p3,Canceled,2024-10-11,2025-02-08
sub_873_0,873,p3,active,2024-04-20,
sub_874_0,874,p3,ACTIVE,2024-04-12,
sub_875_0,875,p1,Canceled,2024-01-08,2024-05-07
sub_876_0,876,p3,active,2024-02-16,
sub_877_0,877,p3,pending,2024-05-28,
sub_878_0,878,p3,active,2024-03-16,
sub_879_0,879,p1,Cancelled,2024-10-15,2025-02-12
sub_880_0,880,p3,pending,2024-08-17,
sub_881_0,881,p1,Cancelled,2024-07-15,2024-11-12
sub_882_0,882,p1,pending,2024-10-22,
sub_883_0,883,p1,ACTIVE,2024-11-28,
sub_884_0,884,p1,ACTIVE,2024-08-01,
sub_885_0,885,p1,pending,2024-07-18,
sub_885_1,885,p1,Cancelled,2024-08-17,2024-12-15
sub_886_0,886,p2,Canceled,2024-05-01,2024-08-29
sub_887_0,887,p2,ACTIVE,2024-08-13,
sub_888_0,888,p1,ACTIVE,2024-09-24,
sub_889_0,889,p1,pending,2024-08-31,
sub_890_0,890,p2,Canceled,2024-08-04,2024-12-02
sub_891_0,891,p1,active,2024-05-17,
sub_892_0,892,p2,pending,2024-09-01,
sub_893_0,893,p1,ACTIVE,2024-03-24,
sub_894_0,894,p2,active,2024-08-23,
sub_895_0,895,p3,active,2024-07-07,
sub_896_0,896,p3,ACTIVE,2024-05-05,
sub_897_0,897,p1,ACTIVE,2024-08-12,
sub_898_0,898,p2,Cancelled,2024-09-22,2025-01-20
sub_899_0,899,p2,Cancelled,2024-04-04,2024-08-02
sub_900_0,900,p1,ACTIVE,2024-01-03,
sub_900_1,900,p3,pending,2024-02-02,
sub_901_0,901,p2,pending,2024-07-14,
sub_902_0,902,p2,ACTIVE,2024-01-11,
sub_903_0,903,p3,Cancelled,2024-03-08,2024-07-06
sub_904_0,904,p3,Cancelled,2024-12-25,2025-04-24
sub_905_0,905,p1,ACTIVE,2024-08-17,
sub_906_0,906,p1,active,2024-05-12,
sub_907_0,907,p3,Cancelled,2024-11-04,2025-03-04
sub_908_0,908,p3,ACTIVE,2024-06-25,
sub_909_0,909,p1,active,2024-02-17,
sub_910_0,910,p3,ACTIVE,2024-01-09,
sub_911_0,911,p1,Cancelled,2024-02-02,2024-06-01
sub_912_0,912,p2,pending,2024-04-07,
sub_913_0,913,p3,ACTIVE,2024-07-02,
sub_914_0,914,p3,Cancelled,2024-06-12,2024-10-10
sub_915_0,915,p2,ACTIVE,2024-01-27,
sub_915_1,915,p2,active,2024-02-26,
sub_916_0,916,p2,ACTIVE,2024-05-15,
sub_917_0,917,p2,ACTIVE,2024-02-14,
sub_918_0,918,p1,active,2024-06-17,
sub_919_0,919,p1,Canceled,2024-09-16,2025-01-14
sub_920_0,920,p2,Cancelled,2024-07-21,2024-11-18
sub_921_0,921,p3,ACTIVE,2024-11-18,
sub_922_0,922,p1,active,2024-01-30,
sub_923_0,923,p1,Canceled,2024-01-07,2024-05-06
sub_924_0,924,p1,Cancelled,2024-06-23,2024-10-21
sub_925_0,925,p2,active,2024-04-25,
sub_926_0,926,p2,active,2024-08-17,
sub_927_0,927,p1,ACTIVE,2024-09-16,
sub_928_0,928,p3,active,2024-09-14,
sub_929_0,929,p1,Canceled,2024-12-20,2025-04-19
sub_930_0,930,p1,Cancelled,2024-03-07,2024-07-05
sub_930_1,930,p1,Canceled,2024-04-06,2024-08-04
sub_931_0,931,p3,Canceled,2024-11-17,2025-03-17
sub_932_0,932,p2,Canceled,2024-09-03,2025-01-01
sub_933_0,933,p2,ACTIVE,2024-11-14,
sub_934_0,934,p3,pending,2024-01-23,
sub_935_0,935,p2,Cancelled,2024-10-30,2025-02-27
sub_936_0,936,p1,Cancelled,2024-04-03,2024-08-01
sub_937_0,937,p2,active,2024-10-07,
sub_938_0,938,p3,Canceled,2024-12-13,2025-04-12
sub_939_0,939,p1,Canceled,2024-06-06,2024-10-04
sub_940_0,940,p2,Cancelled,2024-09-14,2025-01-12
sub_941_0,941,p1,ACTIVE,2024-05-01,
sub_942_0,942,p1,Cancelled,2024-08-09,2024-12-07
sub_943_0,943,p2,Canceled,2024-07-31,2024-11-28
sub_944_0,944,p2,Canceled,2024-06-10,2024-10-08
sub_945_0,945,p2,pending,2024-05-15,
sub_945_1,945,p1,Canceled,2024-06-14,2024-10-12
sub_946_0,946,p2,Canceled,2024-07-16,2024-11-13
sub_947_0,947,p2,ACTIVE,2024-07-18,
sub_948_0,948,p2,Canceled,2024-05-26,2024-09-23
sub_949_0,949,p1,pending,2024-12-07,
sub_950_0,950,p2,pending,2024-08-06,
sub_951_0,951,p3,active,2024-07-20,
sub_952_0,952,p1,active,2024-10-15,
sub_953_0,953,p1,Cancelled,2024-06-22,2024-10-20
sub_954_0,954,p1,Canceled,2024-09-17,2025-01-15
sub_955_0,955,p2,pending,2024-07-14,
sub_956_0,956,p3,active,2024-02-17,
sub_957_0,957,p1,ACTIVE,2024-11-24,
sub_958_0,958,p2,active,2024-02-17,
sub_959_0,959,p1,pending,2024-03-29,
sub_960_0,960,p2,pending,2024-12-13,
sub_960_1,960,p1,Cancelled,2025-01-12,2025-05-12
sub_961_0,961,p1,Canceled,2024-08-08,2024-12-06
